code,region,country,year,month,imports_usd
120,Other countries,Cameroon,2010,Mar,0
124,Other countries,Canada,2010,Mar,7224.372238856187
136,Other countries,Cayman Islands,2010,Mar,0
140,Other countries,Central African Republic,2010,Mar,0
148,Other countries,Chad,2010,Mar,0
152,Other countries,Chile,2010,Mar,0
156,Other countries,China,2010,Mar,1272.9644967707795
170,Other countries,Colombia,2010,Mar,0
178,Other countries,Congo,2010,Mar,29.99995926443202
188,Other countries,Costa Rica,2010,Mar,0
384,Other countries,Cote d'ivoire,2010,Mar,0
192,Other countries,Cuba,2010,Mar,0
262,Other countries,Djibouti,2010,Mar,0
212,Other countries,Dominica,2010,Mar,0
214,Other countries,Dominican Republic,2010,Mar,0
218,Other countries,Ecuador,2010,Mar,0
818,Other countries,Egypt,2010,Mar,462.1
222,Other countries,EL Salvador,2010,Mar,0
226,Other countries,Equatorial Guinea,2010,Mar,0
231,Other countries,Ethiopia,2010,Mar,0
258,Other countries,French Polynesia,2010,Mar,0
266,Other countries,Gabon,2010,Mar,0
270,Other countries,Gambia,2010,Mar,0
288,Other countries,Ghana,2010,Mar,0
292,Other countries,Gibraltar,2010,Mar,0
312,Other countries,Guadeloupe,2010,Mar,0
320,Other countries,Guatemala,2010,Mar,0
324,Other countries,Guinea,2010,Mar,0
624,Other countries,Guinea-Bissau,2010,Mar,0
332,Other countries,Haiti,2010,Mar,0
336,Other countries,Holy See (Vatican City State),2010,Mar,0
340,Other countries,Honduras,2010,Mar,0
344,Other countries,"Hong Kong, SAR of China",2010,Mar,396.59761447386995
352,Other countries,Iceland,2010,Mar,0
356,Other countries,India,2010,Mar,1369.2060501134288
360,Other countries,Indonesia,2010,Mar,32.4928591912819
364,Other countries,Iran,2010,Mar,299.0990203918223
368,Other countries,Iraq,2010,Mar,236.74178165441708
376,Other countries,Israel,2010,Mar,2356.4306581821656
388,Other countries,Jamaica,2010,Mar,0
392,Other countries,Japan,2010,Mar,1158.6988756133437
400,Other countries,Jordan,2010,Mar,0
404,Other countries,Kenya,2010,Mar,0
410,Other countries,"Korea, Republic of",2010,Mar,2594.124651175506
408,Other countries,"Korea, Democratic People's Republic of",2010,Mar,0
414,Other countries,Kuwait,2010,Mar,207.862195121951
422,Other countries,Lebanon,2010,Mar,627.2276214838096
430,Other countries,Liberia,2010,Mar,0
434,Other countries,Libya,2010,Mar,344.0395484235695
438,Other countries,Liechtenstein,2010,Mar,0
418,Other countries,Lao,2010,Mar,0
807,Other countries,Macedonia (FYR),2010,Mar,0
450,Other countries,Madagascar,2010,Mar,0
446,Other countries,Macau,2010,Mar,0
454,Other countries,Malawi,2010,Mar,0
458,Other countries,Malaysia,2010,Mar,166.1512943640409
462,Other countries,Maldives,2010,Mar,0
466,Other countries,Mali,2010,Mar,0
584,Other countries,Marshall Islands,2010,Mar,0
474,Other countries,Martinique,2010,Mar,0
480,Other countries,Mauritius,2010,Mar,0
484,Other countries,Mexico,2010,Mar,0
492,Other countries,Monaco,2010,Mar,0
496,Other countries,Mongolia,2010,Mar,49.1508725960272
499,Other countries,Montenegro,2010,Mar,0
504,Other countries,Morocco,2010,Mar,0
508,Other countries,Mozambique,2010,Mar,760.4311808690956
104,Other countries,Myanmar,2010,Mar,0
524,Other countries,Nepal,2010,Mar,0
554,Other countries,New Zealand,2010,Mar,0
558,Other countries,Nicaragua,2010,Mar,0
562,Other countries,Niger,2010,Mar,0
566,Other countries,Nigeria,2010,Mar,0
578,Other countries,Norway,2010,Mar,0.0108081566633932
512,Other countries,Oman,2010,Mar,0
586,Other countries,Pakistan,2010,Mar,0
275,Other countries,State of Palestine,2010,Mar,0
591,Other countries,Panama,2010,Mar,115.655666316894
600,Other countries,Paraguay,2010,Mar,0
604,Other countries,Peru,2010,Mar,0
608,Other countries,Philippines,2010,Mar,40.8299971371314
634,Other countries,Qatar,2010,Mar,0
646,Other countries,Rwanda,2010,Mar,0
670,Other countries,Saint Vincent and the Grenadines,2010,Mar,0
674,Other countries,San Marino,2010,Mar,0
682,Other countries,Saudi Arabia,2010,Mar,63.15
686,Other countries,Senegal,2010,Mar,0
688,Other countries,Serbia,2010,Mar,0
891,Other countries,Serbia and  Montenegro,2010,Mar,0
690,Other countries,Seychelles,2010,Mar,0
694,Other countries,Sierra Leone,2010,Mar,0
702,Other countries,Singapore,2010,Mar,273.6465072970072
706,Other countries,Somalia,2010,Mar,0
710,Other countries,South Africa,2010,Mar,0.22959771787855862
144,Other countries,Sri Lanka,2010,Mar,49.8340452333238
729,Other countries,Sudan,2010,Mar,0
756,Other countries,Switzerland,2010,Mar,5.02720073808793
760,Other countries,Syrian,2010,Mar,0
158,Other countries,"Taiwan, Province of China",2010,Mar,49.633796559437116
834,Other countries,Tanzania,2010,Mar,0
764,Other countries,Thailand,2010,Mar,27.062498542614
768,Other countries,Togo,2010,Mar,0
780,Other countries,Trinidad and Tobago,2010,Mar,0
788,Other countries,Tunisia,2010,Mar,0
792,Other countries,Turkey,2010,Mar,19273.452816384866
796,Other countries,Turks and Caicos Islands,2010,Mar,0
800,Other countries,Uganda,2010,Mar,0
784,Other countries,United Arab Emirates,2010,Mar,2548.606156962317
840,Other countries,United States,2010,Mar,2786.9947360840415
858,Other countries,Uruguay,2010,Mar,0
862,Other countries,Venezuela,2010,Mar,0
704,Other countries,Viet Nam,2010,Mar,126.682495097474
92,Other countries,"Virgin Islands, British",2010,Mar,0
850,Other countries,"Virgin Islands, U.S",2010,Mar,0
887,Other countries,Yemen,2010,Mar,0
894,Other countries,Zambia,2010,Mar,0
716,Other countries,Zimbabwe,2010,Mar,0
40,EU countries,Austria,2010,Apr,28.66679821454113
56,EU countries,Belgium,2010,Apr,592.8716327146308
100,EU countries,Bulgaria,2010,Apr,6698.079469871579
191,EU countries,Croatia,2010,Apr,0
196,EU countries,Cyprus,2010,Apr,8.776831365355958
203,EU countries,Czech Republic,2010,Apr,395.19633903700753
208,EU countries,Denmark,2010,Apr,64.74293362246819
233,EU countries,Estonia,2010,Apr,146.50233849867374
246,EU countries,Finland,2010,Apr,0
250,EU countries,France,2010,Apr,1014.6818515762849
276,EU countries,Germany,2010,Apr,776.4490347752884
300,EU countries,Greece,2010,Apr,38.21432951962468
348,EU countries,Hungary,2010,Apr,170.9555944055944
372,EU countries,Ireland,2010,Apr,0.22199783092642278
380,EU countries,Italy,2010,Apr,197.4008403854856
428,EU countries,Latvia,2010,Apr,502.7762383267846
440,EU countries,Lithuania,2010,Apr,595.850281701372
442,EU countries,Luxembourg,2010,Apr,0
470,EU countries,Malta,2010,Apr,0
528,EU countries,Netherlands,2010,Apr,941.9325216545807
616,EU countries,Poland,2010,Apr,166.53088807778454
620,EU countries,Portugal,2010,Apr,322.31950952455793
642,EU countries,Romania,2010,Apr,825.2985076942181
703,EU countries,Slovakia,2010,Apr,0
705,EU countries,Slovenia,2010,Apr,98.8600654069606
724,EU countries,Spain,2010,Apr,1272.8474736001708
752,EU countries,Sweden,2010,Apr,3.9059476829405795
826,EU countries,United Kingdom,2010,Apr,1485.7145145541838
51,CIS counrties,Armenia,2010,Apr,10983.54429199592
31,CIS counrties,Azerbaijan,2010,Apr,16794.347483531717
112,CIS counrties,Belarus,2010,Apr,3746.425115441064
398,CIS counrties,Kazakhstan,2010,Apr,3870.52865209174
417,CIS counrties,Kyrgyzstan,2010,Apr,172.13881546186622
498,CIS counrties,Moldova,2010,Apr,673.8352457366667
643,CIS counrties,Russia,2010,Apr,5131.491077864702
762,CIS counrties,Tajikistan,2010,Apr,143.4469434596627
795,CIS counrties,Turkmenistan,2010,Apr,1396.9327258420576
804,CIS counrties,Ukraine,2010,Apr,8452.438481216877
860,CIS counrties,Uzbekistan,2010,Apr,448.38671608855145
4,Other countries,Afghanistan,2010,Apr,0
8,Other countries,Albania,2010,Apr,587.0231164383559
12,Other countries,Algeria,2010,Apr,0
20,Other countries,Andorra,2010,Apr,0
24,Other countries,Angola,2010,Apr,0
660,Other countries,Anguilla,2010,Apr,0
28,Other countries,Antigua and Barbuda,2010,Apr,0
32,Other countries,Argentina,2010,Apr,0
36,Other countries,Australia,2010,Apr,197.9225261098548
44,Other countries,Bahamas,2010,Apr,0
48,Other countries,Bahrain,2010,Apr,0
50,Other countries,Bangladesh,2010,Apr,1.029
52,Other countries,Barbados,2010,Apr,0
84,Other countries,Belize,2010,Apr,0
204,Other countries,Benin,2010,Apr,13.859997714155101
64,Other countries,Bhutan,2010,Apr,0
68,Other countries,Bolivia,2010,Apr,0
70,Other countries,Bosnia and Herzegovina,2010,Apr,0
72,Other countries,Botswana,2010,Apr,0
76,Other countries,Brazil,2010,Apr,5984.95477739726
854,Other countries,Burkina Faso,2010,Apr,0
116,Other countries,Cambodia,2010,Apr,0
120,Other countries,Cameroon,2010,Apr,0
124,Other countries,Canada,2010,Apr,5199.144964890381
136,Other countries,Cayman Islands,2010,Apr,0
140,Other countries,Central African Republic,2010,Apr,0
148,Other countries,Chad,2010,Apr,0
152,Other countries,Chile,2010,Apr,0
156,Other countries,China,2010,Apr,2347.795849864469
170,Other countries,Colombia,2010,Apr,1.1311125007105904
178,Other countries,Congo,2010,Apr,0
188,Other countries,Costa Rica,2010,Apr,0
384,Other countries,Cote d'ivoire,2010,Apr,0
192,Other countries,Cuba,2010,Apr,0
262,Other countries,Djibouti,2010,Apr,0
212,Other countries,Dominica,2010,Apr,0
214,Other countries,Dominican Republic,2010,Apr,0
218,Other countries,Ecuador,2010,Apr,0
818,Other countries,Egypt,2010,Apr,86.50711624441134
222,Other countries,EL Salvador,2010,Apr,0
226,Other countries,Equatorial Guinea,2010,Apr,0
231,Other countries,Ethiopia,2010,Apr,0
258,Other countries,French Polynesia,2010,Apr,0
266,Other countries,Gabon,2010,Apr,0
270,Other countries,Gambia,2010,Apr,0
288,Other countries,Ghana,2010,Apr,0
292,Other countries,Gibraltar,2010,Apr,0
312,Other countries,Guadeloupe,2010,Apr,0
320,Other countries,Guatemala,2010,Apr,0
324,Other countries,Guinea,2010,Apr,0
624,Other countries,Guinea-Bissau,2010,Apr,0
332,Other countries,Haiti,2010,Apr,0
336,Other countries,Holy See (Vatican City State),2010,Apr,0
340,Other countries,Honduras,2010,Apr,0
344,Other countries,"Hong Kong, SAR of China",2010,Apr,0
352,Other countries,Iceland,2010,Apr,0
356,Other countries,India,2010,Apr,1632.3651984991468
360,Other countries,Indonesia,2010,Apr,14.819998853605401
364,Other countries,Iran,2010,Apr,282.2777662423985
368,Other countries,Iraq,2010,Apr,217.55702800417274
376,Other countries,Israel,2010,Apr,97.13703883248817
388,Other countries,Jamaica,2010,Apr,0
392,Other countries,Japan,2010,Apr,32.88850770898827
400,Other countries,Jordan,2010,Apr,0
404,Other countries,Kenya,2010,Apr,0
410,Other countries,"Korea, Republic of",2010,Apr,784.6257779737357
408,Other countries,"Korea, Democratic People's Republic of",2010,Apr,42.2220790280459
414,Other countries,Kuwait,2010,Apr,0
422,Other countries,Lebanon,2010,Apr,0
430,Other countries,Liberia,2010,Apr,0
434,Other countries,Libya,2010,Apr,0
438,Other countries,Liechtenstein,2010,Apr,0
418,Other countries,Lao,2010,Apr,0
807,Other countries,Macedonia (FYR),2010,Apr,0
450,Other countries,Madagascar,2010,Apr,0
446,Other countries,Macau,2010,Apr,0
454,Other countries,Malawi,2010,Apr,0
458,Other countries,Malaysia,2010,Apr,312.9082314102834
462,Other countries,Maldives,2010,Apr,0
466,Other countries,Mali,2010,Apr,0
584,Other countries,Marshall Islands,2010,Apr,0
474,Other countries,Martinique,2010,Apr,0
480,Other countries,Mauritius,2010,Apr,0
484,Other countries,Mexico,2010,Apr,658.144994292384
492,Other countries,Monaco,2010,Apr,0
496,Other countries,Mongolia,2010,Apr,0
499,Other countries,Montenegro,2010,Apr,0
504,Other countries,Morocco,2010,Apr,0
508,Other countries,Mozambique,2010,Apr,505.05222447785775
104,Other countries,Myanmar,2010,Apr,0
524,Other countries,Nepal,2010,Apr,0
554,Other countries,New Zealand,2010,Apr,0
558,Other countries,Nicaragua,2010,Apr,0
562,Other countries,Niger,2010,Apr,0
566,Other countries,Nigeria,2010,Apr,0
578,Other countries,Norway,2010,Apr,5.14799472900195
512,Other countries,Oman,2010,Apr,0
586,Other countries,Pakistan,2010,Apr,0.8
275,Other countries,State of Palestine,2010,Apr,0
591,Other countries,Panama,2010,Apr,0
600,Other countries,Paraguay,2010,Apr,0
604,Other countries,Peru,2010,Apr,0
608,Other countries,Philippines,2010,Apr,29.2599965745604
634,Other countries,Qatar,2010,Apr,0
646,Other countries,Rwanda,2010,Apr,0
670,Other countries,Saint Vincent and the Grenadines,2010,Apr,0
674,Other countries,San Marino,2010,Apr,0
682,Other countries,Saudi Arabia,2010,Apr,0
686,Other countries,Senegal,2010,Apr,0
688,Other countries,Serbia,2010,Apr,0
891,Other countries,Serbia and  Montenegro,2010,Apr,73.1249357913361
690,Other countries,Seychelles,2010,Apr,0
694,Other countries,Sierra Leone,2010,Apr,0
702,Other countries,Singapore,2010,Apr,241.9981790439324
706,Other countries,Somalia,2010,Apr,0
710,Other countries,South Africa,2010,Apr,0.2785230699209194
144,Other countries,Sri Lanka,2010,Apr,505.1015807412997
729,Other countries,Sudan,2010,Apr,0
756,Other countries,Switzerland,2010,Apr,0.004995989458003901
760,Other countries,Syrian,2010,Apr,58.9049957130609
158,Other countries,"Taiwan, Province of China",2010,Apr,0
834,Other countries,Tanzania,2010,Apr,0
764,Other countries,Thailand,2010,Apr,0
768,Other countries,Togo,2010,Apr,0
780,Other countries,Trinidad and Tobago,2010,Apr,0
788,Other countries,Tunisia,2010,Apr,0
792,Other countries,Turkey,2010,Apr,22738.45722863248
796,Other countries,Turks and Caicos Islands,2010,Apr,0
800,Other countries,Uganda,2010,Apr,0
784,Other countries,United Arab Emirates,2010,Apr,2702.038417379562
840,Other countries,United States,2010,Apr,10531.86323712079
858,Other countries,Uruguay,2010,Apr,0
862,Other countries,Venezuela,2010,Apr,0
704,Other countries,Viet Nam,2010,Apr,58.52558687563423
92,Other countries,"Virgin Islands, British",2010,Apr,0
850,Other countries,"Virgin Islands, U.S",2010,Apr,0
887,Other countries,Yemen,2010,Apr,0
894,Other countries,Zambia,2010,Apr,0
716,Other countries,Zimbabwe,2010,Apr,2625.6412595005463
40,EU countries,Austria,2010,May,41.46374860837993
56,EU countries,Belgium,2010,May,4895.641406074054
100,EU countries,Bulgaria,2010,May,1.1779587052603577
191,EU countries,Croatia,2010,May,47.847190980666475
196,EU countries,Cyprus,2010,May,18.7782845282172
203,EU countries,Czech Republic,2010,May,295.42199324073414
208,EU countries,Denmark,2010,May,57.49352731559782
233,EU countries,Estonia,2010,May,63.6544747765898
246,EU countries,Finland,2010,May,44.32518190304873
250,EU countries,France,2010,May,178.2440869345221
276,EU countries,Germany,2010,May,3622.72443912633
300,EU countries,Greece,2010,May,513.9051756880943
348,EU countries,Hungary,2010,May,0
372,EU countries,Ireland,2010,May,44.730139451192
380,EU countries,Italy,2010,May,945.949292104885
428,EU countries,Latvia,2010,May,284.0523053096585
440,EU countries,Lithuania,2010,May,773.7888140126948
442,EU countries,Luxembourg,2010,May,0
470,EU countries,Malta,2010,May,0
528,EU countries,Netherlands,2010,May,793.4665045328367
616,EU countries,Poland,2010,May,170.46350677231737
620,EU countries,Portugal,2010,May,244.0681472144929
642,EU countries,Romania,2010,May,6095.097352893514
703,EU countries,Slovakia,2010,May,0
705,EU countries,Slovenia,2010,May,75.420871235663
724,EU countries,Spain,2010,May,681.3100311245888
752,EU countries,Sweden,2010,May,0
826,EU countries,United Kingdom,2010,May,1145.4834917022956
51,CIS counrties,Armenia,2010,May,14359.813794434807
31,CIS counrties,Azerbaijan,2010,May,21721.812619474684
112,CIS counrties,Belarus,2010,May,840.982404535428
398,CIS counrties,Kazakhstan,2010,May,2343.9114960941884
417,CIS counrties,Kyrgyzstan,2010,May,290.27491642428606
498,CIS counrties,Moldova,2010,May,204.44970499110298
643,CIS counrties,Russia,2010,May,5239.401375502
762,CIS counrties,Tajikistan,2010,May,254.78907443330618
795,CIS counrties,Turkmenistan,2010,May,448.77285109329875
804,CIS counrties,Ukraine,2010,May,8867.512922329857
860,CIS counrties,Uzbekistan,2010,May,597.298298432033
4,Other countries,Afghanistan,2010,May,0
8,Other countries,Albania,2010,May,397.669798845745
12,Other countries,Algeria,2010,May,0
20,Other countries,Andorra,2010,May,0
24,Other countries,Angola,2010,May,0
660,Other countries,Anguilla,2010,May,0
28,Other countries,Antigua and Barbuda,2010,May,0
32,Other countries,Argentina,2010,May,0
36,Other countries,Australia,2010,May,27.702001114827198
44,Other countries,Bahamas,2010,May,0
48,Other countries,Bahrain,2010,May,0
50,Other countries,Bangladesh,2010,May,0
52,Other countries,Barbados,2010,May,0
84,Other countries,Belize,2010,May,0
204,Other countries,Benin,2010,May,0
64,Other countries,Bhutan,2010,May,0
68,Other countries,Bolivia,2010,May,0
70,Other countries,Bosnia and Herzegovina,2010,May,0
72,Other countries,Botswana,2010,May,0
76,Other countries,Brazil,2010,May,0
854,Other countries,Burkina Faso,2010,May,0
116,Other countries,Cambodia,2010,May,25.8863409435127
120,Other countries,Cameroon,2010,May,0
124,Other countries,Canada,2010,May,8664.924829741316
136,Other countries,Cayman Islands,2010,May,0
140,Other countries,Central African Republic,2010,May,0
148,Other countries,Chad,2010,May,0
152,Other countries,Chile,2010,May,0
156,Other countries,China,2010,May,2694.1456368751146
170,Other countries,Colombia,2010,May,0
178,Other countries,Congo,2010,May,0
188,Other countries,Costa Rica,2010,May,0
384,Other countries,Cote d'ivoire,2010,May,0
192,Other countries,Cuba,2010,May,0
262,Other countries,Djibouti,2010,May,0
212,Other countries,Dominica,2010,May,0
214,Other countries,Dominican Republic,2010,May,0
218,Other countries,Ecuador,2010,May,0
818,Other countries,Egypt,2010,May,0
222,Other countries,EL Salvador,2010,May,0
226,Other countries,Equatorial Guinea,2010,May,0
231,Other countries,Ethiopia,2010,May,0
258,Other countries,French Polynesia,2010,May,0
266,Other countries,Gabon,2010,May,0
270,Other countries,Gambia,2010,May,4.95
288,Other countries,Ghana,2010,May,0
292,Other countries,Gibraltar,2010,May,0
312,Other countries,Guadeloupe,2010,May,0
320,Other countries,Guatemala,2010,May,0
324,Other countries,Guinea,2010,May,0
624,Other countries,Guinea-Bissau,2010,May,0
332,Other countries,Haiti,2010,May,0
336,Other countries,Holy See (Vatican City State),2010,May,0
340,Other countries,Honduras,2010,May,0
344,Other countries,"Hong Kong, SAR of China",2010,May,43.30704811443515
352,Other countries,Iceland,2010,May,0
356,Other countries,India,2010,May,1272.186276439178
360,Other countries,Indonesia,2010,May,0
364,Other countries,Iran,2010,May,279.69917866666646
368,Other countries,Iraq,2010,May,63.380912631930855
376,Other countries,Israel,2010,May,161.5316101916456
388,Other countries,Jamaica,2010,May,0
392,Other countries,Japan,2010,May,7.74459955914769
400,Other countries,Jordan,2010,May,0
404,Other countries,Kenya,2010,May,0
410,Other countries,"Korea, Republic of",2010,May,431.56464695720223
408,Other countries,"Korea, Democratic People's Republic of",2010,May,0
414,Other countries,Kuwait,2010,May,0
422,Other countries,Lebanon,2010,May,1413.2746491827336
430,Other countries,Liberia,2010,May,0
434,Other countries,Libya,2010,May,0
438,Other countries,Liechtenstein,2010,May,0
418,Other countries,Lao,2010,May,0
807,Other countries,Macedonia (FYR),2010,May,0
450,Other countries,Madagascar,2010,May,0
446,Other countries,Macau,2010,May,0
454,Other countries,Malawi,2010,May,0
458,Other countries,Malaysia,2010,May,116.03072261422659
462,Other countries,Maldives,2010,May,0
466,Other countries,Mali,2010,May,0
584,Other countries,Marshall Islands,2010,May,0
474,Other countries,Martinique,2010,May,0
480,Other countries,Mauritius,2010,May,0
484,Other countries,Mexico,2010,May,0
492,Other countries,Monaco,2010,May,0
496,Other countries,Mongolia,2010,May,0
499,Other countries,Montenegro,2010,May,0
504,Other countries,Morocco,2010,May,0
508,Other countries,Mozambique,2010,May,295.23801391166654
104,Other countries,Myanmar,2010,May,0
524,Other countries,Nepal,2010,May,0
554,Other countries,New Zealand,2010,May,0
558,Other countries,Nicaragua,2010,May,0
562,Other countries,Niger,2010,May,0
566,Other countries,Nigeria,2010,May,0
578,Other countries,Norway,2010,May,0
512,Other countries,Oman,2010,May,0
586,Other countries,Pakistan,2010,May,12
275,Other countries,State of Palestine,2010,May,0
591,Other countries,Panama,2010,May,91.86910077431753
600,Other countries,Paraguay,2010,May,0
604,Other countries,Peru,2010,May,0
608,Other countries,Philippines,2010,May,0
634,Other countries,Qatar,2010,May,0
646,Other countries,Rwanda,2010,May,0
670,Other countries,Saint Vincent and the Grenadines,2010,May,0
674,Other countries,San Marino,2010,May,0
682,Other countries,Saudi Arabia,2010,May,40
686,Other countries,Senegal,2010,May,0
688,Other countries,Serbia,2010,May,0
891,Other countries,Serbia and  Montenegro,2010,May,0
690,Other countries,Seychelles,2010,May,0
694,Other countries,Sierra Leone,2010,May,0
702,Other countries,Singapore,2010,May,42.335995023468904
706,Other countries,Somalia,2010,May,0
710,Other countries,South Africa,2010,May,0
144,Other countries,Sri Lanka,2010,May,122.74604422326529
729,Other countries,Sudan,2010,May,0
756,Other countries,Switzerland,2010,May,19.000037320877023
760,Other countries,Syrian,2010,May,0
158,Other countries,"Taiwan, Province of China",2010,May,25.135002807411603
834,Other countries,Tanzania,2010,May,0
764,Other countries,Thailand,2010,May,60.9960000081374
768,Other countries,Togo,2010,May,0
780,Other countries,Trinidad and Tobago,2010,May,0
788,Other countries,Tunisia,2010,May,0
792,Other countries,Turkey,2010,May,27667.418929168558
796,Other countries,Turks and Caicos Islands,2010,May,0
800,Other countries,Uganda,2010,May,0
784,Other countries,United Arab Emirates,2010,May,3081.607785335173
840,Other countries,United States,2010,May,21281.71936660201
858,Other countries,Uruguay,2010,May,0
862,Other countries,Venezuela,2010,May,0
704,Other countries,Viet Nam,2010,May,31.2630021852412
92,Other countries,"Virgin Islands, British",2010,May,0
850,Other countries,"Virgin Islands, U.S",2010,May,0
887,Other countries,Yemen,2010,May,0
894,Other countries,Zambia,2010,May,0
716,Other countries,Zimbabwe,2010,May,0
40,EU countries,Austria,2010,Jun,32.195505900254155
56,EU countries,Belgium,2010,Jun,621.048509438464
100,EU countries,Bulgaria,2010,Jun,623.4330242145717
191,EU countries,Croatia,2010,Jun,0
196,EU countries,Cyprus,2010,Jun,23.20000530279052
203,EU countries,Czech Republic,2010,Jun,91.7697054313138
208,EU countries,Denmark,2010,Jun,14.10906896641052
233,EU countries,Estonia,2010,Jun,42.474746373235426
246,EU countries,Finland,2010,Jun,20.554273458445
250,EU countries,France,2010,Jun,39.002838858710085
276,EU countries,Germany,2010,Jun,1248.3425046913796
300,EU countries,Greece,2010,Jun,65.94063364273534
348,EU countries,Hungary,2010,Jun,0
372,EU countries,Ireland,2010,Jun,0.050604536565192294
380,EU countries,Italy,2010,Jun,2023.6066906443666
428,EU countries,Latvia,2010,Jun,165.94661664200936
440,EU countries,Lithuania,2010,Jun,949.9050661149874
442,EU countries,Luxembourg,2010,Jun,0
470,EU countries,Malta,2010,Jun,0
528,EU countries,Netherlands,2010,Jun,905.0393922933976
616,EU countries,Poland,2010,Jun,341.40556284518965
620,EU countries,Portugal,2010,Jun,255.09024023291687
642,EU countries,Romania,2010,Jun,506.4771307902993
703,EU countries,Slovakia,2010,Jun,0
705,EU countries,Slovenia,2010,Jun,134.2049744496261
724,EU countries,Spain,2010,Jun,7744.729533145678
752,EU countries,Sweden,2010,Jun,0
826,EU countries,United Kingdom,2010,Jun,673.686238956216
51,CIS counrties,Armenia,2010,Jun,12783.217228354963
31,CIS counrties,Azerbaijan,2010,Jun,19921.43911815126
112,CIS counrties,Belarus,2010,Jun,1294.2642867297682
398,CIS counrties,Kazakhstan,2010,Jun,3010.250088793918
417,CIS counrties,Kyrgyzstan,2010,Jun,298.0200235728792
498,CIS counrties,Moldova,2010,Jun,735.0643241058056
643,CIS counrties,Russia,2010,Jun,4397.480327369532
762,CIS counrties,Tajikistan,2010,Jun,205.4480272884831
795,CIS counrties,Turkmenistan,2010,Jun,691.3962145103342
804,CIS counrties,Ukraine,2010,Jun,9756.8394540434565
860,CIS counrties,Uzbekistan,2010,Jun,1390.3075503320292
4,Other countries,Afghanistan,2010,Jun,0
8,Other countries,Albania,2010,Jun,0.582997564755369
12,Other countries,Algeria,2010,Jun,0
20,Other countries,Andorra,2010,Jun,0
24,Other countries,Angola,2010,Jun,0
660,Other countries,Anguilla,2010,Jun,0
28,Other countries,Antigua and Barbuda,2010,Jun,0
32,Other countries,Argentina,2010,Jun,0
36,Other countries,Australia,2010,Jun,35.09016567349306
44,Other countries,Bahamas,2010,Jun,0
48,Other countries,Bahrain,2010,Jun,0
50,Other countries,Bangladesh,2010,Jun,0
52,Other countries,Barbados,2010,Jun,0
84,Other countries,Belize,2010,Jun,0
204,Other countries,Benin,2010,Jun,0
64,Other countries,Bhutan,2010,Jun,0
68,Other countries,Bolivia,2010,Jun,0
70,Other countries,Bosnia and Herzegovina,2010,Jun,0
72,Other countries,Botswana,2010,Jun,0
76,Other countries,Brazil,2010,Jun,0
854,Other countries,Burkina Faso,2010,Jun,0
116,Other countries,Cambodia,2010,Jun,0
120,Other countries,Cameroon,2010,Jun,0
124,Other countries,Canada,2010,Jun,9836.386104630068
136,Other countries,Cayman Islands,2010,Jun,0
140,Other countries,Central African Republic,2010,Jun,0
148,Other countries,Chad,2010,Jun,0
152,Other countries,Chile,2010,Jun,0
156,Other countries,China,2010,Jun,742.4532992035467
170,Other countries,Colombia,2010,Jun,0.00800042442569897
178,Other countries,Congo,2010,Jun,0
188,Other countries,Costa Rica,2010,Jun,0
384,Other countries,Cote d'ivoire,2010,Jun,0
192,Other countries,Cuba,2010,Jun,0
262,Other countries,Djibouti,2010,Jun,0
212,Other countries,Dominica,2010,Jun,0
214,Other countries,Dominican Republic,2010,Jun,0
218,Other countries,Ecuador,2010,Jun,0
818,Other countries,Egypt,2010,Jun,3.579163000164053
222,Other countries,EL Salvador,2010,Jun,0
226,Other countries,Equatorial Guinea,2010,Jun,0
231,Other countries,Ethiopia,2010,Jun,0
258,Other countries,French Polynesia,2010,Jun,0
266,Other countries,Gabon,2010,Jun,0
270,Other countries,Gambia,2010,Jun,0
288,Other countries,Ghana,2010,Jun,0
292,Other countries,Gibraltar,2010,Jun,0
312,Other countries,Guadeloupe,2010,Jun,0
320,Other countries,Guatemala,2010,Jun,0
324,Other countries,Guinea,2010,Jun,0
624,Other countries,Guinea-Bissau,2010,Jun,0
332,Other countries,Haiti,2010,Jun,0
336,Other countries,Holy See (Vatican City State),2010,Jun,0
340,Other countries,Honduras,2010,Jun,0
344,Other countries,"Hong Kong, SAR of China",2010,Jun,0
352,Other countries,Iceland,2010,Jun,0
356,Other countries,India,2010,Jun,1020.7712565248905
360,Other countries,Indonesia,2010,Jun,0
364,Other countries,Iran,2010,Jun,266.0960263959563
368,Other countries,Iraq,2010,Jun,9.21808914434443
376,Other countries,Israel,2010,Jun,215.96709733370668
388,Other countries,Jamaica,2010,Jun,0
392,Other countries,Japan,2010,Jun,1622.4565003092548
400,Other countries,Jordan,2010,Jun,0
404,Other countries,Kenya,2010,Jun,0
410,Other countries,"Korea, Republic of",2010,Jun,128.3840797862976
408,Other countries,"Korea, Democratic People's Republic of",2010,Jun,0
414,Other countries,Kuwait,2010,Jun,0
422,Other countries,Lebanon,2010,Jun,112.39356713095259
430,Other countries,Liberia,2010,Jun,0
434,Other countries,Libya,2010,Jun,0.00399869784602029
438,Other countries,Liechtenstein,2010,Jun,0
418,Other countries,Lao,2010,Jun,0
807,Other countries,Macedonia (FYR),2010,Jun,0
450,Other countries,Madagascar,2010,Jun,0
446,Other countries,Macau,2010,Jun,0
454,Other countries,Malawi,2010,Jun,0
