code,region,country,year,month,imports_usd
858,Other countries,Uruguay,2008,Apr,104.606133790738
862,Other countries,Venezuela,2008,Apr,0
704,Other countries,Viet Nam,2008,Apr,455.4822312752176
92,Other countries,"Virgin Islands, British",2008,Apr,0
850,Other countries,"Virgin Islands, U.S",2008,Apr,0
732,Other countries,Western Sahara,2008,Apr,0
887,Other countries,Yemen,2008,Apr,0
894,Other countries,Zambia,2008,Apr,0
716,Other countries,Zimbabwe,2008,Apr,0
40,EU countries,Austria,2008,May,8701.016611688545
56,EU countries,Belgium,2008,May,5887.685565471322
100,EU countries,Bulgaria,2008,May,12524.67451501398
191,EU countries,Croatia,2008,May,101.52521410010364
196,EU countries,Cyprus,2008,May,101.08219201651751
203,EU countries,Czech Republic,2008,May,4304.41071010185
208,EU countries,Denmark,2008,May,944.458317966789
233,EU countries,Estonia,2008,May,50.72511072715831
246,EU countries,Finland,2008,May,4799.711147475194
250,EU countries,France,2008,May,8608.637211296977
276,EU countries,Germany,2008,May,52936.71359986817
300,EU countries,Greece,2008,May,4299.4545759533685
348,EU countries,Hungary,2008,May,3643.140619841909
372,EU countries,Ireland,2008,May,596.6665356225031
380,EU countries,Italy,2008,May,19859.32260700598
428,EU countries,Latvia,2008,May,1407.5917332711833
440,EU countries,Lithuania,2008,May,1655.1658586413578
442,EU countries,Luxembourg,2008,May,89.97382482540858
470,EU countries,Malta,2008,May,333.96276052449974
528,EU countries,Netherlands,2008,May,16858.95241693922
616,EU countries,Poland,2008,May,3528.2445004530978
620,EU countries,Portugal,2008,May,805.811426771495
642,EU countries,Romania,2008,May,9191.173653272583
703,EU countries,Slovakia,2008,May,1323.6449192608684
705,EU countries,Slovenia,2008,May,908.0683810565762
724,EU countries,Spain,2008,May,3190.677474640388
752,EU countries,Sweden,2008,May,5387.782451423262
826,EU countries,United Kingdom,2008,May,9690.644031778744
51,CIS counrties,Armenia,2008,May,7960.311338482985
31,CIS counrties,Azerbaijan,2008,May,53941.030425807665
112,CIS counrties,Belarus,2008,May,2495.9618138056585
398,CIS counrties,Kazakhstan,2008,May,9385.361782625534
417,CIS counrties,Kyrgyzstan,2008,May,49.67692837465565
498,CIS counrties,Moldova,2008,May,274.01646903774855
643,CIS counrties,Russia,2008,May,34011.614176132054
762,CIS counrties,Tajikistan,2008,May,0
795,CIS counrties,Turkmenistan,2008,May,15562.075059977293
804,CIS counrties,Ukraine,2008,May,53841.078742680154
860,CIS counrties,Uzbekistan,2008,May,904.0924052825884
4,Other countries,Afghanistan,2008,May,0.35
8,Other countries,Albania,2008,May,0
12,Other countries,Algeria,2008,May,0
20,Other countries,Andorra,2008,May,11.3967262723521
24,Other countries,Angola,2008,May,0
660,Other countries,Anguilla,2008,May,0
28,Other countries,Antigua and Barbuda,2008,May,0
32,Other countries,Argentina,2008,May,204.58922314618033
36,Other countries,Australia,2008,May,600.1672546803192
44,Other countries,Bahamas,2008,May,0
48,Other countries,Bahrain,2008,May,0
50,Other countries,Bangladesh,2008,May,17.25
52,Other countries,Barbados,2008,May,0
84,Other countries,Belize,2008,May,9
204,Other countries,Benin,2008,May,0
60,Other countries,Bermuda,2008,May,0
64,Other countries,Bhutan,2008,May,0
70,Other countries,Bosnia and Herzegovina,2008,May,46.91977428149364
72,Other countries,Botswana,2008,May,0
76,Other countries,Brazil,2008,May,13176.950536193435
86,Other countries,British Indian Ocean Territory,2008,May,0
96,Other countries,Brunei Darussalam,2008,May,0
854,Other countries,Burkina Faso,2008,May,0
108,Other countries,Burundi,2008,May,0
116,Other countries,Cambodia,2008,May,0
120,Other countries,Cameroon,2008,May,0
124,Other countries,Canada,2008,May,1210.8502595029058
132,Other countries,Cape Verde,2008,May,0
136,Other countries,Cayman Islands,2008,May,0
140,Other countries,Central African Republic,2008,May,0
152,Other countries,Chile,2008,May,91.7313718106652
156,Other countries,China,2008,May,31092.77567890185
162,Other countries,Christmas Island,2008,May,0
170,Other countries,Colombia,2008,May,0
178,Other countries,Congo,2008,May,0
180,Other countries,Congo DR,2008,May,0
188,Other countries,Costa Rica,2008,May,0
384,Other countries,Cote d'ivoire,2008,May,0
192,Other countries,Cuba,2008,May,0
262,Other countries,Djibouti,2008,May,0
212,Other countries,Dominica,2008,May,0
214,Other countries,Dominican Republic,2008,May,0
218,Other countries,Ecuador,2008,May,304.94929752066105
818,Other countries,Egypt,2008,May,343.395262161941
222,Other countries,EL Salvador,2008,May,0
226,Other countries,Equatorial Guinea,2008,May,0
231,Other countries,Ethiopia,2008,May,0
238,Other countries,Falkland Islands (Malvinas),2008,May,0
234,Other countries,Faroe Islands,2008,May,0
260,Other countries,Franch Southern Territories,2008,May,0
254,Other countries,French Guiana,2008,May,0
258,Other countries,French Polynesia,2008,May,0
266,Other countries,Gabon,2008,May,0
270,Other countries,Gambia,2008,May,0
288,Other countries,Ghana,2008,May,6994.326493979733
292,Other countries,Gibraltar,2008,May,36.4819972451791
308,Other countries,Grenada,2008,May,0
320,Other countries,Guatemala,2008,May,0
324,Other countries,Guinea,2008,May,0
328,Other countries,Guyana,2008,May,0
332,Other countries,Haiti,2008,May,0
336,Other countries,Holy See (Vatican City State),2008,May,0
340,Other countries,Honduras,2008,May,0
344,Other countries,"Hong Kong, SAR of China",2008,May,2127.8291681890355
352,Other countries,Iceland,2008,May,33.827994542974096
356,Other countries,India,2008,May,3007.6279174620495
360,Other countries,Indonesia,2008,May,522.5743070285545
364,Other countries,Iran,2008,May,3641.5045542197604
368,Other countries,Iraq,2008,May,2
376,Other countries,Israel,2008,May,2532.3527231403373
388,Other countries,Jamaica,2008,May,0
392,Other countries,Japan,2008,May,13430.291819853377
400,Other countries,Jordan,2008,May,96.93485377948059
404,Other countries,Kenya,2008,May,0
410,Other countries,"Korea, Republic of",2008,May,5932.2041841387845
408,Other countries,"Korea, Democratic People's Republic of",2008,May,167.85549654934402
414,Other countries,Kuwait,2008,May,164.0371203036368
418,Other countries,Lao,2008,May,0
422,Other countries,Lebanon,2008,May,255.64995864920797
430,Other countries,Liberia,2008,May,0
434,Other countries,Libya,2008,May,6.834591626630066
438,Other countries,Liechtenstein,2008,May,3630.865913241573
446,Other countries,Macau,2008,May,0
807,Other countries,Macedonia (FYR),2008,May,0
450,Other countries,Madagascar,2008,May,0
454,Other countries,Malawi,2008,May,0
458,Other countries,Malaysia,2008,May,743.9109815997608
462,Other countries,Maldives,2008,May,0
466,Other countries,Mali,2008,May,0
584,Other countries,Marshall Islands,2008,May,0
478,Other countries,Mauritania,2008,May,0
480,Other countries,Mauritius,2008,May,0
484,Other countries,Mexico,2008,May,0
492,Other countries,Monaco,2008,May,2.571951890034362
496,Other countries,Mongolia,2008,May,0
499,Other countries,Montenegro,2008,May,0
504,Other countries,Morocco,2008,May,0
508,Other countries,Mozambique,2008,May,0
104,Other countries,Myanmar,2008,May,0
516,Other countries,Namibia,2008,May,0
520,Other countries,Nauru,2008,May,0
524,Other countries,Nepal,2008,May,0
530,Other countries,Netherlands Antilles,2008,May,0
554,Other countries,New Zealand,2008,May,1463.1624800674533
558,Other countries,Nicaragua,2008,May,0
562,Other countries,Niger,2008,May,0
566,Other countries,Nigeria,2008,May,0
570,Other countries,Niue,2008,May,0
578,Other countries,Norway,2008,May,235.1521951925787
512,Other countries,Oman,2008,May,972.4013453303359
586,Other countries,Pakistan,2008,May,42.883910081743885
591,Other countries,Panama,2008,May,31.75
600,Other countries,Paraguay,2008,May,0
604,Other countries,Peru,2008,May,28.86
608,Other countries,Philippines,2008,May,0
630,Other countries,Puerto Rico,2008,May,0
634,Other countries,Qatar,2008,May,2.319351978171902
646,Other countries,Rwanda,2008,May,0
654,Other countries,Saint Helena,2008,May,0
674,Other countries,San Marino,2008,May,0
682,Other countries,Saudi Arabia,2008,May,36.55
686,Other countries,Senegal,2008,May,0
688,Other countries,Serbia,2008,May,0
891,Other countries,Serbia and  Montenegro,2008,May,102.73059566426475
690,Other countries,Seychelles,2008,May,0
694,Other countries,Sierra Leone,2008,May,0
702,Other countries,Singapore,2008,May,940.5544684742837
706,Other countries,Somalia,2008,May,0
710,Other countries,South Africa,2008,May,233.68675464132437
144,Other countries,Sri Lanka,2008,May,120.65739286598962
729,Other countries,Sudan,2008,May,0
740,Other countries,Suriname,2008,May,0
748,Other countries,Swaziland,2008,May,0
756,Other countries,Switzerland,2008,May,5301.354171608268
760,Other countries,Syrian,2008,May,1048.2942565267774
158,Other countries,"Taiwan, Province of China",2008,May,852.8010823034127
834,Other countries,Tanzania,2008,May,14.243609589041089
764,Other countries,Thailand,2008,May,1527.6852500187942
626,Other countries,Timor-LESTE,2008,May,0
768,Other countries,Togo,2008,May,0
776,Other countries,Tonga,2008,May,0
780,Other countries,Trinidad and Tobago,2008,May,0
788,Other countries,Tunisia,2008,May,0
792,Other countries,Turkey,2008,May,87846.40219164533
796,Other countries,Turks and Caicos Islands,2008,May,0
798,Other countries,Tuvalu,2008,May,0
800,Other countries,Uganda,2008,May,0
784,Other countries,United Arab Emirates,2008,May,28385.69130525003
840,Other countries,United States,2008,May,30544.24433065646
858,Other countries,Uruguay,2008,May,0
862,Other countries,Venezuela,2008,May,0
704,Other countries,Viet Nam,2008,May,611.5380881266078
92,Other countries,"Virgin Islands, British",2008,May,14.30075484764543
850,Other countries,"Virgin Islands, U.S",2008,May,0
732,Other countries,Western Sahara,2008,May,0
887,Other countries,Yemen,2008,May,0
894,Other countries,Zambia,2008,May,0
716,Other countries,Zimbabwe,2008,May,0
40,EU countries,Austria,2008,Jun,7734.282625982318
56,EU countries,Belgium,2008,Jun,3873.784088131209
100,EU countries,Bulgaria,2008,Jun,15422.987142169808
191,EU countries,Croatia,2008,Jun,327.72622339933065
196,EU countries,Cyprus,2008,Jun,100.9417001582279
203,EU countries,Czech Republic,2008,Jun,4126.291978987323
208,EU countries,Denmark,2008,Jun,2541.082822255229
233,EU countries,Estonia,2008,Jun,95.02990553280145
246,EU countries,Finland,2008,Jun,5731.508993948974
250,EU countries,France,2008,Jun,11951.498125836173
276,EU countries,Germany,2008,Jun,54312.015733255466
300,EU countries,Greece,2008,Jun,3560.2966316432057
348,EU countries,Hungary,2008,Jun,2522.1311541352643
372,EU countries,Ireland,2008,Jun,728.6339157174374
380,EU countries,Italy,2008,Jun,14256.048238626112
428,EU countries,Latvia,2008,Jun,1123.2558933450491
440,EU countries,Lithuania,2008,Jun,1118.1552979842404
442,EU countries,Luxembourg,2008,Jun,89.64320949856301
470,EU countries,Malta,2008,Jun,385
528,EU countries,Netherlands,2008,Jun,10592.170089040039
616,EU countries,Poland,2008,Jun,3925.7012042682804
620,EU countries,Portugal,2008,Jun,628.3842177193573
642,EU countries,Romania,2008,Jun,6214.619148449841
703,EU countries,Slovakia,2008,Jun,863.9480020523147
705,EU countries,Slovenia,2008,Jun,873.0175807760743
724,EU countries,Spain,2008,Jun,2684.1973072951437
752,EU countries,Sweden,2008,Jun,7443.46035868783
826,EU countries,United Kingdom,2008,Jun,5351.470117498461
51,CIS counrties,Armenia,2008,Jun,8638.916505784435
31,CIS counrties,Azerbaijan,2008,Jun,53471.06857216685
112,CIS counrties,Belarus,2008,Jun,3119.1761831838166
398,CIS counrties,Kazakhstan,2008,Jun,3264.1309410327594
417,CIS counrties,Kyrgyzstan,2008,Jun,104.65444134078211
498,CIS counrties,Moldova,2008,Jun,270.79820012255453
643,CIS counrties,Russia,2008,Jun,37720.02364971196
762,CIS counrties,Tajikistan,2008,Jun,0
795,CIS counrties,Turkmenistan,2008,Jun,14129.741200844575
804,CIS counrties,Ukraine,2008,Jun,66941.88035614917
860,CIS counrties,Uzbekistan,2008,Jun,101.98090283331067
4,Other countries,Afghanistan,2008,Jun,0.4
8,Other countries,Albania,2008,Jun,14.129099801036462
12,Other countries,Algeria,2008,Jun,0
20,Other countries,Andorra,2008,Jun,32.96451760340321
24,Other countries,Angola,2008,Jun,0
660,Other countries,Anguilla,2008,Jun,0
28,Other countries,Antigua and Barbuda,2008,Jun,0
32,Other countries,Argentina,2008,Jun,291.65133487422855
36,Other countries,Australia,2008,Jun,244.62570953273402
44,Other countries,Bahamas,2008,Jun,15.354756944444444
48,Other countries,Bahrain,2008,Jun,0
50,Other countries,Bangladesh,2008,Jun,0
52,Other countries,Barbados,2008,Jun,0
84,Other countries,Belize,2008,Jun,21
204,Other countries,Benin,2008,Jun,0
60,Other countries,Bermuda,2008,Jun,0
64,Other countries,Bhutan,2008,Jun,0
70,Other countries,Bosnia and Herzegovina,2008,Jun,8.48846903270703
72,Other countries,Botswana,2008,Jun,0
76,Other countries,Brazil,2008,Jun,5963.685487428345
86,Other countries,British Indian Ocean Territory,2008,Jun,0
96,Other countries,Brunei Darussalam,2008,Jun,0
854,Other countries,Burkina Faso,2008,Jun,0
108,Other countries,Burundi,2008,Jun,0
116,Other countries,Cambodia,2008,Jun,0
120,Other countries,Cameroon,2008,Jun,0
124,Other countries,Canada,2008,Jun,583.7750916670324
132,Other countries,Cape Verde,2008,Jun,0
136,Other countries,Cayman Islands,2008,Jun,0
140,Other countries,Central African Republic,2008,Jun,0
152,Other countries,Chile,2008,Jun,37.23056524276382
156,Other countries,China,2008,Jun,43412.518932440296
162,Other countries,Christmas Island,2008,Jun,0
170,Other countries,Colombia,2008,Jun,0
178,Other countries,Congo,2008,Jun,0
180,Other countries,Congo DR,2008,Jun,0
188,Other countries,Costa Rica,2008,Jun,0
384,Other countries,Cote d'ivoire,2008,Jun,0
192,Other countries,Cuba,2008,Jun,0
262,Other countries,Djibouti,2008,Jun,0
212,Other countries,Dominica,2008,Jun,0
214,Other countries,Dominican Republic,2008,Jun,0
218,Other countries,Ecuador,2008,Jun,289.90499650105
818,Other countries,Egypt,2008,Jun,215.65724446381373
222,Other countries,EL Salvador,2008,Jun,0
226,Other countries,Equatorial Guinea,2008,Jun,0
231,Other countries,Ethiopia,2008,Jun,0
238,Other countries,Falkland Islands (Malvinas),2008,Jun,0
234,Other countries,Faroe Islands,2008,Jun,0
260,Other countries,Franch Southern Territories,2008,Jun,0
254,Other countries,French Guiana,2008,Jun,0
258,Other countries,French Polynesia,2008,Jun,0
266,Other countries,Gabon,2008,Jun,0
270,Other countries,Gambia,2008,Jun,0
288,Other countries,Ghana,2008,Jun,1820.1683835983815
292,Other countries,Gibraltar,2008,Jun,1.2359944367176599
308,Other countries,Grenada,2008,Jun,0
320,Other countries,Guatemala,2008,Jun,0
324,Other countries,Guinea,2008,Jun,0
328,Other countries,Guyana,2008,Jun,0
332,Other countries,Haiti,2008,Jun,0
336,Other countries,Holy See (Vatican City State),2008,Jun,0
340,Other countries,Honduras,2008,Jun,0
344,Other countries,"Hong Kong, SAR of China",2008,Jun,1163.5934729462224
352,Other countries,Iceland,2008,Jun,0
356,Other countries,India,2008,Jun,2025.1166991917032
360,Other countries,Indonesia,2008,Jun,938.920848746056
364,Other countries,Iran,2008,Jun,4121.7443800709925
368,Other countries,Iraq,2008,Jun,0
376,Other countries,Israel,2008,Jun,4302.919234513465
388,Other countries,Jamaica,2008,Jun,0
392,Other countries,Japan,2008,Jun,10667.582081049084
400,Other countries,Jordan,2008,Jun,45.48660139691767
404,Other countries,Kenya,2008,Jun,0
410,Other countries,"Korea, Republic of",2008,Jun,4824.294187494349
408,Other countries,"Korea, Democratic People's Republic of",2008,Jun,222.83754354660246
414,Other countries,Kuwait,2008,Jun,231
418,Other countries,Lao,2008,Jun,0
422,Other countries,Lebanon,2008,Jun,0
430,Other countries,Liberia,2008,Jun,0
434,Other countries,Libya,2008,Jun,0
438,Other countries,Liechtenstein,2008,Jun,4637.023880787017
446,Other countries,Macau,2008,Jun,0
807,Other countries,Macedonia (FYR),2008,Jun,0
450,Other countries,Madagascar,2008,Jun,0
454,Other countries,Malawi,2008,Jun,0
458,Other countries,Malaysia,2008,Jun,341.2205065354051
462,Other countries,Maldives,2008,Jun,0
466,Other countries,Mali,2008,Jun,0
584,Other countries,Marshall Islands,2008,Jun,0
478,Other countries,Mauritania,2008,Jun,0
480,Other countries,Mauritius,2008,Jun,0
484,Other countries,Mexico,2008,Jun,0
492,Other countries,Monaco,2008,Jun,0
496,Other countries,Mongolia,2008,Jun,0
499,Other countries,Montenegro,2008,Jun,0
504,Other countries,Morocco,2008,Jun,0
508,Other countries,Mozambique,2008,Jun,0
104,Other countries,Myanmar,2008,Jun,0
516,Other countries,Namibia,2008,Jun,0
520,Other countries,Nauru,2008,Jun,0
524,Other countries,Nepal,2008,Jun,0
530,Other countries,Netherlands Antilles,2008,Jun,0
554,Other countries,New Zealand,2008,Jun,567.3992738158945
558,Other countries,Nicaragua,2008,Jun,0
562,Other countries,Niger,2008,Jun,0
566,Other countries,Nigeria,2008,Jun,0
570,Other countries,Niue,2008,Jun,0
578,Other countries,Norway,2008,Jun,268.4025124696645
512,Other countries,Oman,2008,Jun,657.831935093987
586,Other countries,Pakistan,2008,Jun,0
591,Other countries,Panama,2008,Jun,23.73932343245566
600,Other countries,Paraguay,2008,Jun,0
604,Other countries,Peru,2008,Jun,0
608,Other countries,Philippines,2008,Jun,0
630,Other countries,Puerto Rico,2008,Jun,0
634,Other countries,Qatar,2008,Jun,0
646,Other countries,Rwanda,2008,Jun,0
654,Other countries,Saint Helena,2008,Jun,0
674,Other countries,San Marino,2008,Jun,7.632616033755277
682,Other countries,Saudi Arabia,2008,Jun,0
686,Other countries,Senegal,2008,Jun,0
688,Other countries,Serbia,2008,Jun,0
891,Other countries,Serbia and  Montenegro,2008,Jun,19.182463684135413
690,Other countries,Seychelles,2008,Jun,634
694,Other countries,Sierra Leone,2008,Jun,0
702,Other countries,Singapore,2008,Jun,1008.4947624294178
706,Other countries,Somalia,2008,Jun,0
710,Other countries,South Africa,2008,Jun,376.9619347024405
144,Other countries,Sri Lanka,2008,Jun,55.34499369596321
729,Other countries,Sudan,2008,Jun,0
740,Other countries,Suriname,2008,Jun,0
748,Other countries,Swaziland,2008,Jun,0
756,Other countries,Switzerland,2008,Jun,4217.437335353929
760,Other countries,Syrian,2008,Jun,774.1076981852789
158,Other countries,"Taiwan, Province of China",2008,Jun,888.4444415944465
834,Other countries,Tanzania,2008,Jun,0
764,Other countries,Thailand,2008,Jun,956.8202815419854
626,Other countries,Timor-LESTE,2008,Jun,0
768,Other countries,Togo,2008,Jun,0
776,Other countries,Tonga,2008,Jun,0
780,Other countries,Trinidad and Tobago,2008,Jun,0
788,Other countries,Tunisia,2008,Jun,0
792,Other countries,Turkey,2008,Jun,86415.0506677014
796,Other countries,Turks and Caicos Islands,2008,Jun,0
798,Other countries,Tuvalu,2008,Jun,0
800,Other countries,Uganda,2008,Jun,0
784,Other countries,United Arab Emirates,2008,Jun,27042.414732095087
840,Other countries,United States,2008,Jun,33249.98325076904
858,Other countries,Uruguay,2008,Jun,0
862,Other countries,Venezuela,2008,Jun,0
704,Other countries,Viet Nam,2008,Jun,404.3689253377971
92,Other countries,"Virgin Islands, British",2008,Jun,318.731434569629
850,Other countries,"Virgin Islands, U.S",2008,Jun,0
732,Other countries,Western Sahara,2008,Jun,0
887,Other countries,Yemen,2008,Jun,0
894,Other countries,Zambia,2008,Jun,0
716,Other countries,Zimbabwe,2008,Jun,0
40,EU countries,Austria,2008,Jul,4524.721980913539
56,EU countries,Belgium,2008,Jul,9988.81753483677
100,EU countries,Bulgaria,2008,Jul,11407.658833448771
191,EU countries,Croatia,2008,Jul,279.41833714244615
196,EU countries,Cyprus,2008,Jul,128.47829118915683
203,EU countries,Czech Republic,2008,Jul,5842.504709760821
208,EU countries,Denmark,2008,Jul,695.5114072539897
233,EU countries,Estonia,2008,Jul,84.65690084091317
246,EU countries,Finland,2008,Jul,3353.6639623371843
250,EU countries,France,2008,Jul,12745.487633889907
276,EU countries,Germany,2008,Jul,57902.21441415863
300,EU countries,Greece,2008,Jul,9671.79421613942
348,EU countries,Hungary,2008,Jul,4025.1721352622035
372,EU countries,Ireland,2008,Jul,801.709300254396
380,EU countries,Italy,2008,Jul,18156.390861217416
428,EU countries,Latvia,2008,Jul,741.9848634301393
440,EU countries,Lithuania,2008,Jul,2919.23308202689
442,EU countries,Luxembourg,2008,Jul,908.960487287132
470,EU countries,Malta,2008,Jul,1933.2945698166432
528,EU countries,Netherlands,2008,Jul,11728.112614839645
616,EU countries,Poland,2008,Jul,5345.067234453208
620,EU countries,Portugal,2008,Jul,585.6696700792467
642,EU countries,Romania,2008,Jul,5025.902129138951
703,EU countries,Slovakia,2008,Jul,1169.0405455440173
705,EU countries,Slovenia,2008,Jul,1009.9854972828732
724,EU countries,Spain,2008,Jul,3362.453669280151
752,EU countries,Sweden,2008,Jul,3946.86743133977
826,EU countries,United Kingdom,2008,Jul,10149.591783671824
51,CIS counrties,Armenia,2008,Jul,8398.330361466185
31,CIS counrties,Azerbaijan,2008,Jul,72151.05933163431
112,CIS counrties,Belarus,2008,Jul,2331.5812502337835
398,CIS counrties,Kazakhstan,2008,Jul,1842.6451294202127
417,CIS counrties,Kyrgyzstan,2008,Jul,65.016147248034315
498,CIS counrties,Moldova,2008,Jul,478.6817028528974
643,CIS counrties,Russia,2008,Jul,37557.90315700859
762,CIS counrties,Tajikistan,2008,Jul,0
795,CIS counrties,Turkmenistan,2008,Jul,12046.216362714958
804,CIS counrties,Ukraine,2008,Jul,71818.72609791023
860,CIS counrties,Uzbekistan,2008,Jul,157.62524957377389
4,Other countries,Afghanistan,2008,Jul,0
8,Other countries,Albania,2008,Jul,0
12,Other countries,Algeria,2008,Jul,0
20,Other countries,Andorra,2008,Jul,0
24,Other countries,Angola,2008,Jul,0
660,Other countries,Anguilla,2008,Jul,0
28,Other countries,Antigua and Barbuda,2008,Jul,0
32,Other countries,Argentina,2008,Jul,155.6815979244848
36,Other countries,Australia,2008,Jul,181.95919691270404
44,Other countries,Bahamas,2008,Jul,203.8085092877381
48,Other countries,Bahrain,2008,Jul,0
50,Other countries,Bangladesh,2008,Jul,39.752661004954035
52,Other countries,Barbados,2008,Jul,0
84,Other countries,Belize,2008,Jul,7
204,Other countries,Benin,2008,Jul,0
60,Other countries,Bermuda,2008,Jul,0
64,Other countries,Bhutan,2008,Jul,0
70,Other countries,Bosnia and Herzegovina,2008,Jul,11.449594843705711
72,Other countries,Botswana,2008,Jul,0
76,Other countries,Brazil,2008,Jul,5100.286970830648
86,Other countries,British Indian Ocean Territory,2008,Jul,0
96,Other countries,Brunei Darussalam,2008,Jul,4.2887775492530755
854,Other countries,Burkina Faso,2008,Jul,0
108,Other countries,Burundi,2008,Jul,0
116,Other countries,Cambodia,2008,Jul,0
120,Other countries,Cameroon,2008,Jul,0
124,Other countries,Canada,2008,Jul,2031.6880261773547
132,Other countries,Cape Verde,2008,Jul,0
136,Other countries,Cayman Islands,2008,Jul,0
140,Other countries,Central African Republic,2008,Jul,0
152,Other countries,Chile,2008,Jul,33.0749964614296
156,Other countries,China,2008,Jul,21631.626995180817
162,Other countries,Christmas Island,2008,Jul,0
170,Other countries,Colombia,2008,Jul,65.00299358517464
178,Other countries,Congo,2008,Jul,0
180,Other countries,Congo DR,2008,Jul,0
188,Other countries,Costa Rica,2008,Jul,0
384,Other countries,Cote d'ivoire,2008,Jul,0
192,Other countries,Cuba,2008,Jul,5188.824673170885
262,Other countries,Djibouti,2008,Jul,0
212,Other countries,Dominica,2008,Jul,0
214,Other countries,Dominican Republic,2008,Jul,0
218,Other countries,Ecuador,2008,Jul,406.75729844413
818,Other countries,Egypt,2008,Jul,107.03741523180443
222,Other countries,EL Salvador,2008,Jul,53.007169274537695
226,Other countries,Equatorial Guinea,2008,Jul,0
231,Other countries,Ethiopia,2008,Jul,0
238,Other countries,Falkland Islands (Malvinas),2008,Jul,0
234,Other countries,Faroe Islands,2008,Jul,0
260,Other countries,Franch Southern Territories,2008,Jul,0
254,Other countries,French Guiana,2008,Jul,0
258,Other countries,French Polynesia,2008,Jul,0
266,Other countries,Gabon,2008,Jul,0
270,Other countries,Gambia,2008,Jul,0
288,Other countries,Ghana,2008,Jul,5443.5057612591245
292,Other countries,Gibraltar,2008,Jul,0
308,Other countries,Grenada,2008,Jul,0
320,Other countries,Guatemala,2008,Jul,0
324,Other countries,Guinea,2008,Jul,0
328,Other countries,Guyana,2008,Jul,0
332,Other countries,Haiti,2008,Jul,0
336,Other countries,Holy See (Vatican City State),2008,Jul,0
340,Other countries,Honduras,2008,Jul,3.47099079971692
344,Other countries,"Hong Kong, SAR of China",2008,Jul,1130.5485714273352
352,Other countries,Iceland,2008,Jul,0
356,Other countries,India,2008,Jul,2687.723043781563
360,Other countries,Indonesia,2008,Jul,375.0643706104037
364,Other countries,Iran,2008,Jul,5117.160343744881
368,Other countries,Iraq,2008,Jul,0
376,Other countries,Israel,2008,Jul,2096.6091474042155
388,Other countries,Jamaica,2008,Jul,0
392,Other countries,Japan,2008,Jul,10757.171894583093
400,Other countries,Jordan,2008,Jul,6.346967636779211
404,Other countries,Kenya,2008,Jul,0
410,Other countries,"Korea, Republic of",2008,Jul,4028.3464315449805
408,Other countries,"Korea, Democratic People's Republic of",2008,Jul,305.5525645952361
414,Other countries,Kuwait,2008,Jul,338.90484441984427
418,Other countries,Lao,2008,Jul,0
422,Other countries,Lebanon,2008,Jul,27.9
430,Other countries,Liberia,2008,Jul,0
434,Other countries,Libya,2008,Jul,0
438,Other countries,Liechtenstein,2008,Jul,2881.4873434847495
446,Other countries,Macau,2008,Jul,0
807,Other countries,Macedonia (FYR),2008,Jul,0
450,Other countries,Madagascar,2008,Jul,0
454,Other countries,Malawi,2008,Jul,0
458,Other countries,Malaysia,2008,Jul,321.17062019102593
462,Other countries,Maldives,2008,Jul,0
466,Other countries,Mali,2008,Jul,0
584,Other countries,Marshall Islands,2008,Jul,0
478,Other countries,Mauritania,2008,Jul,0
480,Other countries,Mauritius,2008,Jul,18.4321856177306
484,Other countries,Mexico,2008,Jul,0
492,Other countries,Monaco,2008,Jul,0
496,Other countries,Mongolia,2008,Jul,0
499,Other countries,Montenegro,2008,Jul,0
504,Other countries,Morocco,2008,Jul,0
508,Other countries,Mozambique,2008,Jul,6.040610795454545
104,Other countries,Myanmar,2008,Jul,0
516,Other countries,Namibia,2008,Jul,0
520,Other countries,Nauru,2008,Jul,0
524,Other countries,Nepal,2008,Jul,0.666499642090193
530,Other countries,Netherlands Antilles,2008,Jul,4.2887775492530755
554,Other countries,New Zealand,2008,Jul,648.4560611908645
558,Other countries,Nicaragua,2008,Jul,0
562,Other countries,Niger,2008,Jul,0
566,Other countries,Nigeria,2008,Jul,3.174355169245994
570,Other countries,Niue,2008,Jul,0
578,Other countries,Norway,2008,Jul,255.0742966253107
512,Other countries,Oman,2008,Jul,243.4153290870488
586,Other countries,Pakistan,2008,Jul,6.38535966149506
591,Other countries,Panama,2008,Jul,325.5347314156102
600,Other countries,Paraguay,2008,Jul,0
604,Other countries,Peru,2008,Jul,0
608,Other countries,Philippines,2008,Jul,101.74161084484619
630,Other countries,Puerto Rico,2008,Jul,0
634,Other countries,Qatar,2008,Jul,0
646,Other countries,Rwanda,2008,Jul,0
654,Other countries,Saint Helena,2008,Jul,0
674,Other countries,San Marino,2008,Jul,0
682,Other countries,Saudi Arabia,2008,Jul,25.01786903730961
686,Other countries,Senegal,2008,Jul,0
688,Other countries,Serbia,2008,Jul,0
891,Other countries,Serbia and  Montenegro,2008,Jul,159.8745107357001
690,Other countries,Seychelles,2008,Jul,0
694,Other countries,Sierra Leone,2008,Jul,0
702,Other countries,Singapore,2008,Jul,4728.910742141176
706,Other countries,Somalia,2008,Jul,0
710,Other countries,South Africa,2008,Jul,255.71921978286474
144,Other countries,Sri Lanka,2008,Jul,112.03966438725904
729,Other countries,Sudan,2008,Jul,0
740,Other countries,Suriname,2008,Jul,0
748,Other countries,Swaziland,2008,Jul,39.04
